seller_rank,seller_id_short,seller_state,total_orders,seller_attributed_order_value,avg_review,late_rate,performance_tier
2098,3a3e46d1...06a0,SP,3,409.98,3.3333333333333335,0.5,low
2099,57989161...9622,RJ,8,408.49999999999994,4.5,0.25,low
2100,2e0dba2d...32a4,SP,7,407.70000000000005,3.142857142857143,0.0,low
2101,131fcb0a...14b7,SP,4,406.41,4.0,0.0,low
2102,a435b009...2e24,SP,3,406.39,4.333333333333333,0.6666666666666666,low
2103,09883d9a...b07e,SP,5,406.1700000000001,3.4,0.25,low
2104,a806a4bb...6058,ES,5,405.27,4.0,0.0,low
2105,152ee17e...999b,SC,6,404.93,4.333333333333333,0.0,low
2106,18472573...8103,SP,3,403.57000000000005,4.666666666666667,0.0,low
2107,ab9db4cf...d9f0,RS,5,403.43,4.2,0.0,low
2108,0743a023...36ab,SP,4,403.21999999999997,4.75,0.0,low
2109,25debeaf...5eee,SP,6,402.85,2.6666666666666665,0.0,low
2110,333c4210...3ff1,SP,2,402.42999999999995,5.0,0.0,low
2111,9d489893...b998,SP,5,401.24,4.0,0.2,low
2112,c113b8df...44d1,SP,3,400.87,4.333333333333333,0.0,low
2113,69a43819...54d7,PR,2,400.76,4.0,0.0,low
2114,a3082f44...b361,SP,3,399.25,4.333333333333333,0.0,low
2115,38af8acf...6664,SP,5,397.94,4.8,0.0,low
2116,173d56ff...712b,SP,2,397.61,5.0,0.0,low
2117,a0e19590...3ced,PR,2,397.42,1.0,,low
2118,cf1313c6...cd2b,RJ,5,397.0,5.0,0.2,low
2119,10192137...33ca,SP,1,394.49,2.0,,low
2120,883dd81e...8c9a,PR,5,394.46,4.4,0.0,low
2121,da205308...c430,RS,2,394.22,4.5,0.0,low
2122,e88c9b79...f057,PR,8,393.98,4.75,0.0,low
2123,5c603ffb...4143,MG,2,393.61,1.0,,low
2124,91871741...7682,SP,4,389.22,5.0,0.0,low
2125,b8a0adc9...00fd,SP,6,388.49,4.0,0.0,low
2126,52bb0082...e5a1,SP,2,388.43,4.5,0.0,low
2127,df47da4a...21d8,SP,5,387.68,4.2,0.0,low
2128,249f0e99...b9f6,RJ,3,386.99,3.6666666666666665,0.0,low
2129,a9415cf9...5329,MG,1,385.41999999999996,5.0,0.0,low
2130,48bad451...53ea,SP,3,384.49,4.0,0.3333333333333333,low
2131,65a7c078...f0bb,SP,3,384.12,4.333333333333333,0.0,low
2132,6da1992f...04af,SP,7,383.66,4.0,0.0,low
2133,b9ec22de...0309,DF,2,382.47,5.0,0.0,low
2134,ea4e9ce6...fcdd,SC,3,382.3,4.666666666666667,0.0,low
2135,d7b2377b...ac36,SP,4,381.56,3.25,0.3333333333333333,low
2136,2a73cba5...f6ce,SP,1,381.47999999999996,5.0,1.0,low
2137,a2e85714...d36f,SP,2,380.44000000000005,1.0,,low
2138,7dea6f73...994d,PR,2,380.17,4.0,0.0,low
2139,5f0057b6...6c34,SP,5,379.89000000000004,4.2,0.0,low
2140,aded58c8...1fab,RJ,4,379.48,3.75,0.0,low
2141,86bf77bd...212f,RS,4,379.38,4.75,0.0,low
2142,51f108f6...8583,PR,3,378.75999999999993,4.333333333333333,0.0,low
2143,2d22fc30...b472,RJ,3,377.39,3.6666666666666665,0.0,low
2144,8fd3b446...4cbd,SP,1,376.57,5.0,0.0,low
2145,debe6615...f628,SP,5,374.03000000000003,4.6,0.0,low
2146,9b00cad9...158f,MG,1,373.82,5.0,0.0,low
2147,e83e93b7...6aee,SP,2,373.38,4.5,0.0,low
2148,a7a9b880...ac38,SP,3,373.07000000000005,3.6666666666666665,0.0,low
2149,ea177692...095a,SP,3,372.32,2.6666666666666665,0.0,low
2150,c76d4183...67d9,SP,2,369.77,3.5,0.0,low
2151,9cf787a2...3f9a,SP,4,368.4,4.75,0.0,low
2152,6d1b9c95...f2c5,PR,4,367.39,4.5,0.0,low
2153,0cab2da4...4627,PR,3,366.90000000000003,5.0,0.0,low
2154,12c2ed9c...5fc7,SP,4,366.01,4.25,0.5,low
2155,8c9348f3...af78,SP,2,364.93,5.0,0.0,low
2156,7957cac1...2ec2,PR,1,364.64,4.0,0.0,low
2157,5ca5d579...ecc3,SP,2,363.88,1.0,1.0,low
2158,2b402d5d...f148,BA,1,363.78999999999996,5.0,0.0,low
2159,4b98b042...05e6,SP,2,363.42999999999995,2.0,0.5,low
2160,f8d5c708...98c8,SP,6,363.41,5.0,0.0,low
2161,2b3b9ce0...b156,SP,5,363.28,3.6,0.0,low
2162,dbbcfe2c...e274,PR,4,362.96999999999997,4.0,0.0,low
2163,2c538755...df6c,MG,1,359.91,5.0,0.0,low
2164,dcf3755c...871b,RS,3,359.03000000000003,4.0,0.0,low
2165,c3fe93ba...8c05,PR,7,358.96999999999997,5.0,0.0,low
2166,ec846398...c419,SC,2,357.9599999999999,5.0,0.5,low
2167,ea3ebea5...9bc2,SC,3,357.35,4.0,0.0,low
2168,7fe21dd0...d674,RJ,4,356.96,3.0,0.0,low
2169,6f1a1263...da6a,SP,4,356.84000000000003,1.5,0.5,low
2170,1703bc09...b69f,MG,1,356.11,5.0,0.0,low
2171,bbe87dce...f10b,SP,2,355.39,5.0,0.0,low
2172,b76a1f83...96c2,SP,5,354.89,4.8,0.0,low
2173,a8146662...dfc9,SC,2,354.78,5.0,0.0,low
2174,adbe70ab...1d27,SP,5,354.65,5.0,0.0,low
2175,d149de2f...96ce,SP,3,354.37,5.0,0.0,low
2176,76d33655...9c40,SP,2,353.63,2.0,0.0,low
2177,ba89796d...f3b6,SP,2,353.26,5.0,0.0,low
2178,4dc646b9...ac6f,SP,4,353.26,2.75,0.25,low
2179,7f35f9da...d977,SP,5,353.01000000000005,4.0,0.0,low
2180,0ec28cec...1d97,GO,3,352.64,5.0,0.0,low
2181,77714512...16e4,SP,4,348.97999999999996,4.25,0.0,low
2182,46ef1a25...810c,MG,5,348.45000000000005,4.4,0.2,low
2183,4e0d109c...c857,RJ,2,347.73,3.0,0.0,low
2184,5236605f...fca0,SP,5,347.48,4.8,0.2,low
2185,eb9267cc...dd97,PE,1,346.27,5.0,0.0,low
2186,71593c74...58f6,SP,2,345.34999999999997,3.0,0.0,low
2187,3606774e...7045,SP,2,345.20000000000005,3.0,0.0,low
2188,2d9e8987...3ff1,SP,2,344.17,4.5,0.0,low
2189,e628d4a5...a3f5,MG,1,343.9,1.0,,low
2190,c990d6cf...ab88,SP,10,341.99,3.3,0.375,low
2191,90b36c5a...0c5f,SP,5,340.22999999999996,4.2,0.0,low
2192,d36b07fd...29d4,SP,1,339.85999999999996,5.0,0.0,low
2193,94c49f20...2bf6,SP,3,339.2900000000001,3.6666666666666665,0.0,low
2194,19a7c9f6...da27,PR,1,338.74,5.0,0.0,low
2195,e94b64dc...3bb6,SP,2,338.63,5.0,0.0,low
2196,33d677f2...eaca,SC,9,338.49,4.555555555555555,0.0,low
2197,e819bcfa...62c5,SP,5,338.25,4.2,0.2,low
2198,c5ebe659...8b92,RS,3,337.17,4.666666666666667,0.0,low
2199,c70a353f...87da,SP,6,336.94,4.666666666666667,0.0,low
2200,4f40d2ed...82c7,SP,1,336.89,1.0,,low
2201,c0f78339...50fa,SP,6,336.75,3.6,0.0,low
2202,e83c7626...da77,SP,8,336.49,3.625,0.125,low
2203,3b18f985...ecd9,SP,1,335.09,5.0,0.0,low
2204,3dc69bf2...3745,SP,2,334.43,4.0,0.0,low
2205,baa49d93...74b2,SC,6,334.42,4.5,0.16666666666666666,low
2206,20611af7...5c92,SP,2,334.3,4.5,0.0,low
2207,21d59342...eca6,SP,2,334.29,4.5,0.0,low
2208,94b9108d...f8d8,SP,7,334.09,4.428571428571429,0.14285714285714285,low
2209,28405831...0649,SP,7,333.18,4.285714285714286,0.0,low
2210,c611f4ce...7d12,SP,1,332.25,4.0,1.0,low
2211,32f1bb9d...6be4,SP,5,332.16999999999996,4.0,0.25,low
2212,83c465a7...752a,SP,3,330.46000000000004,5.0,0.0,low
2213,14f2b358...520b,RS,2,330.06,2.5,0.0,low
2214,661ad5fc...2475,SC,4,329.71,5.0,0.0,low
2215,5733d806...a642,SP,2,329.68,5.0,0.0,low
2216,bc39d893...9774,SP,2,329.11,4.0,0.0,low
2217,58e4b302...1da4,PR,3,328.85,2.3333333333333335,0.0,low
2218,bdb3edba...f348,SP,5,328.36,3.8,0.2,low
2219,48b6c3f4...130f,SP,2,328.05999999999995,5.0,0.0,low
2220,5dc4bdaf...59c2,SC,1,327.49,1.0,,low
2221,4d6fb82c...05e0,MG,2,327.43,2.0,,low
2222,0761743c...f03a,SP,3,327.4,4.666666666666667,0.0,low
2223,e46bc031...e9b4,SP,1,327.39,1.0,,low
2224,ede2977f...3f6c,PR,1,327.25,5.0,0.0,low
2225,f410c887...8914,SP,2,327.1,5.0,0.0,low
2226,10264f60...c673,SP,4,326.46000000000004,5.0,0.0,low
2227,5194c22e...2879,MG,4,326.45000000000005,4.25,0.0,low
2228,9b1ab052...b2e1,PR,2,326.08000000000004,4.0,0.0,low
2229,ebd14177...293e,PR,1,325.33,5.0,0.0,low
2230,2ee0a068...6e7e,SP,4,324.84,4.0,0.0,low
2231,aa762680...40ea,PR,3,323.46,3.3333333333333335,0.3333333333333333,low
2232,252e7623...337d,SP,3,321.77000000000004,3.3333333333333335,0.0,low
2233,800214c6...8ba8,SC,4,321.34000000000003,5.0,0.0,low
2234,666658b8...e5e6,SP,1,321.34,5.0,,low
2235,6bb66d98...ee13,SP,3,321.02,3.6666666666666665,0.0,low
2236,c9e5ad1f...cada,RS,4,319.97999999999996,4.75,0.0,low
2237,9539213a...06da,SP,9,319.04,4.555555555555555,0.3333333333333333,low
2238,f626e15b...70e9,SP,5,319.02,3.8,0.0,low
2239,b76f4d90...adc5,SP,1,318.3,5.0,0.0,low
2240,422be4cc...8ae5,SP,1,317.37,5.0,0.0,low
2241,6c6e3d67...1222,PR,5,316.41,4.8,0.0,low
2242,53088c75...0c12,RS,3,316.23,5.0,0.0,low
2243,8dfbc5ff...4222,PR,4,316.11999999999995,4.5,0.0,low
2244,48545246...c898,SC,3,315.43999999999994,4.666666666666667,0.0,low
2245,04ee0ec0...bdc0,RS,1,314.32,5.0,0.0,low
2246,31be790e...3104,SP,6,313.68,4.333333333333333,0.3333333333333333,low
2247,87d73636...b036,SP,1,313.60999999999996,5.0,0.0,low
2248,f00f5b35...2c1a,SP,1,313.43,4.0,0.0,low
2249,5721089b...c0eb,SP,5,312.56999999999994,5.0,0.0,low
2250,b2bdc5e7...7a42,SP,1,312.49,4.5,,low
2251,a9ae4406...150b,SP,1,312.02,5.0,0.0,low
2252,94ca168e...3027,SP,5,311.65999999999997,5.0,0.0,low
2253,72146da5...7a76,PR,4,311.42999999999995,4.0,0.25,low
2254,08ad4ac1...6198,SP,6,310.67,2.8333333333333335,0.0,low
2255,d594982f...7c76,SP,7,309.70000000000005,4.428571428571429,0.0,low
2256,13d95f0f...d32c,GO,1,309.32,3.0,1.0,low
2257,446cc09c...ec40,SP,3,306.97,4.666666666666667,0.0,low
2258,3c88ed2e...eb1c,SP,1,306.2,5.0,0.0,low
2259,d2572f31...f9bf,MG,1,305.69,5.0,0.0,low
2260,85044848...f4b4,SP,4,305.51,3.25,0.0,low
2261,9c54608f...f845,PR,3,304.72,4.0,0.0,low
2262,aadfe041...1e25,GO,1,304.17999999999995,4.0,0.0,low
2263,f682e0f8...66ef,SP,2,304.0,3.5,0.5,low
2264,fb8904a8...1765,SP,2,302.36,4.5,0.5,low
2265,ebef8d8c...21ac,SP,3,302.06000000000006,2.6666666666666665,0.3333333333333333,low
2266,353e21e8...4b76,RS,4,299.89,2.5,0.0,low
2267,4be2e7f9...39dd,AC,1,299.84000000000003,1.0,,low
2268,92c8bc6e...ad65,SP,3,299.57000000000005,2.3333333333333335,0.5,low
2269,f4196775...a44f,SP,6,299.28000000000003,4.0,0.16666666666666666,low
2270,f9bbdd97...d01e,SP,2,298.37,5.0,0.0,low
2271,d1e2fe62...c56f,RJ,1,298.05,1.0,,low
2272,ec21206b...22a6,RJ,3,296.40999999999997,2.6666666666666665,0.0,low
2273,9a208dee...28ec,RJ,1,295.98999999999995,1.0,,low
2274,534a01cc...1fa2,SP,5,295.45,4.4,0.0,low
2275,1e483cc5...7d01,SP,10,295.07,4.1,0.0,low
2276,85ecf037...729f,SP,2,294.9,4.5,0.5,low
2277,88ef59b5...b6ce,PR,2,294.7,2.0,0.0,low
2278,0e44d110...762f,SP,6,293.38,4.333333333333333,0.16666666666666666,low
2279,58c851d1...ed44,SP,2,293.26,5.0,0.0,low
2280,1e26c56a...1f83,SP,2,292.39,5.0,0.0,low
2281,880eda90...a69d,SP,1,291.72,1.0,,low
2282,1e47defe...e735,SP,3,291.62,5.0,0.0,low
2283,8060d731...09e1,SP,5,290.95,4.8,0.0,low
2284,42b6488f...b693,PR,2,289.8,4.0,0.0,low
2285,bab0a8cd...9d3b,RJ,1,289.03999999999996,5.0,0.0,low
2286,8ccf3cf6...8568,SP,2,288.63,3.5,0.5,low
2287,88ae906e...4357,SP,3,288.01,3.3333333333333335,0.3333333333333333,low
2288,10cdd491...34ce,MG,3,287.76,5.0,0.0,low
2289,6548c255...b6f3,SP,3,287.55,5.0,0.0,low
2290,e88f7a29...2e30,SP,2,287.51,5.0,0.0,low
2291,57fe6232...8af8,SP,8,284.04,4.75,0.0,low
2292,ec5c1d94...e58e,SP,2,283.74,2.0,0.0,low
2293,483ca627...0acd,SP,1,283.73,5.0,0.0,low
2294,ae45ad30...39d2,SP,1,283.06,5.0,0.0,low
2295,50bf89f1...8009,SP,1,282.47,5.0,0.0,low
2296,b57e8460...ea84,RS,1,282.14,2.0,,low
2297,2d2322d8...59a1,SP,8,281.37,4.875,0.125,low
2298,984c2731...17f5,SP,1,280.91,1.0,1.0,low
2299,4ea2f12d...a6e6,SP,4,280.27,4.75,0.0,low
2300,23ca5f67...51ea,SP,6,279.39,5.0,0.0,low
2301,5e25c632...37b6,SC,1,278.91,5.0,0.0,low
2302,e45edf75...6e25,RJ,6,278.21999999999997,4.166666666666667,0.16666666666666666,low
2303,5d505d22...0c1e,SP,2,278.14,5.0,0.0,low
2304,954e95f2...78e0,MG,3,277.96,4.666666666666667,0.0,low
2305,70f7e801...585a,SP,1,277.68,5.0,0.0,low
2306,3fadb4cb...623a,RS,3,277.52,3.3333333333333335,0.0,low
2307,75745ef7...f514,DF,3,277.32,5.0,0.0,low
2308,0af97769...1d28,SP,2,277.22,4.5,0.0,low
2309,3d49bfdd...cc61,MG,3,276.82,4.666666666666667,0.0,low
2310,d6cd01c5...5f89,SP,2,276.11,3.0,0.0,low
2311,ad8b531a...d0d1,PR,3,275.91,3.0,0.0,low
2312,05e10721...4cc4,SP,5,275.39,4.2,0.4,low
2313,5e9f5bd3...04a8,RS,2,274.86,4.5,0.0,low
2314,37ceb404...7804,SP,1,274.11,1.0,,low
2315,e64882b4...81f4,GO,1,273.22,4.0,0.0,low
2316,929f3423...1316,PR,4,272.76,5.0,0.0,low
2317,c0aff2da...649d,SC,4,272.33000000000004,3.75,0.0,low
2318,d9cb0052...1b1c,SP,3,270.49,3.6666666666666665,0.0,low
2319,578460d8...adfe,GO,1,270.45,3.0,,low
2320,28c7d874...aefb,SP,3,270.36,5.0,0.0,low
2321,4c1c7281...dbd1,SP,5,269.90999999999997,4.8,0.0,low
2322,e5d4b2b0...0c42,SC,4,269.56,4.5,0.25,low
2323,001e6ad4...1e4f,RJ,1,267.94,1.0,,low
2324,4e262709...7683,MG,2,267.62,1.0,0.0,low
2325,1c56ffe0...0b13,SP,3,267.39,4.333333333333333,0.0,low
2326,4b904953...e718,RS,1,266.11,4.0,0.0,low
2327,33ab10be...3422,RJ,4,265.53,5.0,0.0,low
2328,cb327668...c19e,SP,2,265.51,3.0,0.0,low
2329,f8e2c1b5...6b93,SP,2,264.43,5.0,0.0,low
2330,2a50b7ee...47d6,DF,1,264.24,1.0,1.0,low
2331,f3975e8a...cd9b,SC,2,262.78,5.0,0.0,low
2332,efb628aa...4f5a,RJ,1,262.1,4.0,1.0,low
2333,fec6912b...d3b8,SP,1,261.97,1.0,,low
2334,615c3462...9594,RJ,2,261.05,5.0,0.0,low
2335,762fafda...79dd,SP,5,260.87,5.0,0.0,low
2336,4ce8b55b...a3f2,PR,2,258.87,3.0,0.0,low
2337,3dfd3dc9...fa31,SP,6,258.70000000000005,4.0,0.16666666666666666,low
2338,8a8835a4...7510,SP,2,258.54,4.5,0.0,low
2339,902c99f1...36f7,SP,4,258.12,4.0,0.0,low
2340,81ed90f0...76aa,MG,2,257.46,4.5,0.0,low
2341,7f5e4d5e...65f3,SP,3,257.32000000000005,5.0,0.0,low
2342,5a9c0859...a700,SC,2,255.59000000000003,4.5,0.0,low
2343,e0a3c370...f308,SC,2,254.98000000000002,5.0,0.0,low
2344,269c5fc9...a1f9,SP,3,254.71999999999997,5.0,0.3333333333333333,low
2345,d1a5cc84...4c87,PR,1,254.01,1.0,1.0,low
2346,3bfad056...83b1,SP,1,253.35000000000002,1.0,,low
2347,8d92f3ea...7369,SP,3,252.77000000000004,1.0,0.6666666666666666,low
2348,1746c1ae...42e2,SP,1,252.35,5.0,0.0,low
2349,4ce6e5f6...8677,SP,1,252.26999999999998,3.0,,low
2350,3f84fefc...c425,PR,3,251.92000000000002,5.0,0.0,low
2351,740205fe...f2b4,SP,1,251.83,5.0,0.0,low
2352,b05b432b...9ee8,SP,2,250.89,4.5,0.0,low
2353,e59e575a...0425,RJ,1,250.88,5.0,0.0,low
2354,fe805598...6929,PR,3,249.98000000000002,4.666666666666667,0.0,low
2355,72431a81...7e54,SP,1,249.39000000000001,5.0,0.0,low
2356,a663d9c3...6a56,SP,1,249.08,5.0,0.0,low
2357,bec56827...94d1,SP,2,249.06,4.5,0.0,low
2358,74c7dec0...bde9,SP,5,248.88,3.6,0.0,low
2359,a0a14e50...a517,PR,4,248.64,4.5,0.0,low
2360,7d484ca2...2226,MS,2,248.42000000000002,4.0,0.5,low
2361,50770d25...108f,SP,6,247.86,4.0,0.16666666666666666,low
2362,80941360...ef67,SP,3,247.05,4.333333333333333,0.0,low
2363,643c01d7...8a3e,SC,2,246.65,4.5,0.0,low
2364,3442f895...df15,SP,3,246.60000000000002,3.0,0.3333333333333333,low
2365,538caafd...b3cf,SP,9,246.49,2.5555555555555554,0.5,low
2366,bcc9dd23...a1b9,SP,3,246.22000000000003,2.3333333333333335,0.6666666666666666,low
2367,edf3fabe...2ea8,SP,1,244.02,4.0,1.0,low
2368,bff9deb0...529e,SP,5,242.74,4.0,0.0,low
2369,77832324...0bfb,SP,3,242.43000000000004,4.333333333333333,0.0,low
2370,63b9ae55...8a8d,SP,5,242.31,4.2,0.0,low
2371,2075d8cd...bb06,PR,3,242.23,5.0,0.0,low
2372,b01c2b7b...13e1,RS,4,242.11999999999998,4.75,0.0,low
2373,7e3dde9f...24be,PR,1,242.03,1.0,,low
2374,90b57083...cb2b,PR,2,241.20999999999998,5.0,0.0,low
2375,a218df5c...c7f6,SP,4,240.7,2.75,0.0,low
2376,eec3469d...8c37,SP,4,240.44,4.5,0.0,low
2377,034b9387...ffa3,SC,8,240.26,4.5,0.0,low
2378,762ed976...fa2a,PR,3,240.11999999999995,2.3333333333333335,0.0,low
2379,0f7eea70...acd7,SP,3,240.06,4.0,0.0,low
2380,586a871d...b95e,RS,1,239.48,1.0,1.0,low
2381,31e60bf8...eb16,GO,1,239.04,5.0,0.0,low
2382,7d948535...372e,SP,4,237.79999999999998,3.75,0.0,low
2383,b5f49fe9...92ef,PR,1,237.67000000000002,5.0,0.0,low
2384,7ad41305...9a86,SP,2,237.6,5.0,0.0,low
2385,1de62b6f...33db,SP,2,237.53,5.0,0.0,low
2386,f9eda05b...a289,SC,1,236.79,1.0,,low
2387,751e2743...56f6,SP,1,235.84,5.0,0.0,low
2388,6e2d3e2d...dd6f,PR,1,235.28,1.0,,low
2389,89d9a386...206a,SP,2,235.25,4.0,0.0,low
2390,3d700782...fc00,SP,3,235.11,3.6666666666666665,0.3333333333333333,low
2391,9da15f4a...7e22,SP,1,234.61,2.0,1.0,low
2392,e0482f2c...98c5,SP,1,234.4,4.0,0.0,low
2393,3d290fe3...b8d3,SP,3,234.04,4.333333333333333,0.0,low
2394,a4b8d97c...ed67,SP,1,233.38000000000002,1.0,0.0,low
2395,dd8a29ce...00a5,SP,2,233.25,3.5,0.0,low
2396,4f0d637c...f86b,SP,2,232.47,5.0,0.0,low
2397,ccada0ef...5905,PR,3,231.96,3.6666666666666665,0.0,low
2398,e503f22b...c670,SP,2,231.34,4.0,0.0,low
2399,478bfe56...b650,MG,3,230.8,4.666666666666667,0.0,low
2400,cd52a8ef...1cc1,SP,3,230.54,2.3333333333333335,0.0,low
2401,fc6295ad...001d,SP,1,230.51999999999998,1.0,0.0,low
2402,d8dd1765...7f7b,SP,2,229.9,1.5,1.0,low
2403,8def3db7...09a7,RJ,2,229.64,5.0,0.0,low
2404,6f835fd4...6143,PR,2,229.25,5.0,0.0,low
2405,2cb4700d...6669,PR,2,228.72000000000003,2.0,0.0,low
2406,3fe7120d...ccec,MG,2,228.26,3.5,0.0,low
2407,2ea0861c...2da4,SP,6,228.05,3.3333333333333335,0.0,low
2408,23ff42c4...974a,MG,2,227.67000000000002,4.0,0.0,low
2409,f35becee...bcfb,SP,6,226.81,4.0,0.0,low
2410,1d1bbb8a...f01d,SC,4,226.47,3.5,0.25,low
2411,f356c348...e8b7,RS,2,225.65,2.5,0.0,low
2412,939f6e23...40b3,SP,3,225.62,4.666666666666667,0.0,low
2413,f92d8c81...b7fa,SP,5,225.61,4.6,0.2,low
2414,1cbdc7cf...fda7,MG,2,225.61,5.0,0.0,low
2415,3fefda32...571a,PR,1,225.21,4.0,0.0,low
2416,c747d5b9...63e8,CE,1,224.75,5.0,0.0,low
2417,8ca5b19e...d011,SP,3,224.68000000000004,4.666666666666667,0.0,low
2418,651530bf...9712,BA,1,224.45000000000002,4.0,0.0,low
2419,377bc183...d225,PR,1,224.44,5.0,0.0,low
2420,c32fc744...ea93,SP,3,223.52,2.3333333333333335,0.0,low
2421,f5403d3f...f622,SP,2,223.2,1.0,,low
2422,c5e60e39...4afa,SP,6,223.1,4.5,0.16666666666666666,low
2423,9e7c5f4d...fccf,SP,2,222.88,3.5,0.0,low
2424,4d9fea34...f215,SP,2,222.74,5.0,0.0,low
2425,747c1cdc...2cf3,SP,2,222.37,2.5,0.0,low
2426,52f6f9f1...9e75,PR,1,222.13,2.0,0.0,low
2427,e9874ae1...a599,PR,1,222.1,5.0,0.0,low
2428,b7e1750c...186b,SP,3,220.56,4.333333333333333,0.0,low
2429,717b78b0...0edc,SP,5,219.75,4.0,0.2,low
2430,19e0f40a...f4a1,SP,4,219.62,5.0,0.0,low
2431,5db42a6c...f168,ES,1,219.32999999999998,5.0,0.0,low
2432,dda37071...326f,SP,1,219.27,5.0,0.0,low
2433,3289d8c3...dd58,SP,1,219.27,5.0,0.0,low
2434,9cea4682...989e,PR,4,219.23,4.0,0.0,low
2435,f26d7015...84e4,SC,1,219.06,5.0,0.0,low
2436,c360e478...2dc6,SP,1,218.95000000000002,2.0,0.0,low
2437,ca7c6bd5...764e,SP,6,218.82,4.333333333333333,0.0,low
2438,a3b0df00...f5cd,SP,2,218.75,5.0,0.0,low
2439,99a25c39...8292,SP,1,218.69999999999996,5.0,0.0,low
2440,dbc51f5e...ecea,SP,1,218.13,4.0,0.0,low
2441,3a79f35a...5ec6,SP,1,217.71,1.0,0.0,low
2442,e1bed63d...6af5,SP,1,217.0,5.0,0.0,low
2443,213fafb0...791b,MG,3,216.86,2.3333333333333335,0.0,low
2444,818d28f9...ef79,SP,5,216.70000000000005,4.0,0.0,low
2445,f307937c...0d1d,MG,1,216.60000000000002,5.0,0.0,low
2446,63272377...858d,SP,2,216.23,5.0,0.0,low
2447,61f159ef...9362,ES,3,215.98,1.0,,low
2448,bdf0d02d...dd49,SP,5,215.95000000000002,5.0,0.0,low
2449,039b29ff...5de9,SP,9,215.55,4.444444444444445,0.0,low
2450,bd4ff043...7dde,SP,4,215.10000000000002,3.5,0.25,low
2451,c04d70d5...8566,RJ,3,214.82,5.0,0.0,low
2452,4450bd83...1b62,SP,1,214.56,5.0,0.0,low
2453,5659d77e...f64e,SP,2,213.13,2.5,0.5,low
2454,78ba5933...59e7,SP,2,212.57000000000002,4.25,0.0,low
2455,c353f8fc...9a5e,RS,2,212.57,5.0,0.0,low
2456,19484c79...cc3c,SP,1,212.06,1.0,1.0,low
2457,98dddbc4...7166,PR,2,211.67,5.0,0.0,low
2458,fedf2c13...e69d,SP,2,210.9,3.5,0.0,low
2459,4a82c4af...1842,MG,3,210.89999999999998,5.0,0.0,low
2460,b906dd0e...982e,PR,2,210.75,4.0,0.0,low
2461,45c20d94...d67b,SP,4,210.57,4.5,0.0,low
2462,8e34331b...6225,SP,5,210.44,4.8,0.2,low
2463,22c32ec3...bf8b,PR,4,210.01,3.75,0.0,low
2464,6ba4733a...3b38,RS,3,209.88,4.666666666666667,0.0,low
2465,4bcec448...6d3f,SP,5,209.23000000000002,4.6,0.0,low
2466,7d7866a9...3410,SP,5,207.38,4.4,0.0,low
2467,b00af247...1f7c,BA,1,207.25,5.0,0.0,low
2468,119c7f1a...747c,SP,2,206.82000000000002,4.5,0.0,low
2469,0b64bcdb...a20e,RS,4,205.81,4.75,0.0,low
2470,0692610d...bbee,SP,4,205.71999999999997,4.0,0.25,low
2471,d9c349be...e22e,SP,1,205.64999999999998,5.0,0.0,low
2472,43a1d4ba...f9b5,PR,1,205.4,4.0,0.0,low
2473,bd0a1b0a...fbd5,SP,4,205.19,4.5,0.0,low
2474,7adbd321...574d,SP,3,204.86,4.666666666666667,0.0,low
2475,7cf4ea70...2715,SP,1,204.81,5.0,0.0,low
2476,2235cf78...0dd0,SP,1,204.76000000000002,5.0,0.0,low
2477,964ff64d...5f6b,SP,1,204.06,5.0,0.0,low
2478,698f5fa5...8093,RJ,4,203.99,4.75,0.0,low
2479,5a9b3bca...ae80,SP,1,203.76999999999998,5.0,0.0,low
2480,87f3e352...da95,SP,3,203.48000000000002,1.0,0.0,low
2481,aae5953b...b4b9,MG,2,202.90000000000003,5.0,0.0,low
2482,68688677...708c,SP,1,202.62,5.0,0.0,low
2483,bb3dca71...108b,SP,2,201.7,3.0,0.0,low
2484,d3e7d37c...ddfb,PR,1,201.34,5.0,0.0,low
2485,0ade5cc4...519c,PR,2,201.26999999999998,5.0,0.0,low
2486,a4e63416...a468,SP,2,201.18,2.0,,low
2487,5def4c37...ede1,SP,5,201.04,4.6,0.0,low
2488,78813699...1551,RS,1,200.54,5.0,0.0,low
2489,51a04a8a...42cf,SP,1,199.92000000000002,1.0,1.0,low
2490,4dc2e811...8943,SP,1,199.84,5.0,0.0,low
2491,c7c7b268...3a39,SP,2,199.68,4.5,0.0,low
2492,88cd3681...9c4c,SC,1,199.36,4.0,0.0,low
2493,e1643dff...8179,SP,3,199.30999999999997,4.333333333333333,0.0,low
2494,9dd459b2...e4c7,SP,2,198.82000000000002,5.0,0.5,low
2495,b9de031b...f2b4,SP,1,198.69,5.0,0.0,low
2496,880ce495...56f4,MG,1,197.72,5.0,0.0,low
2497,57df9869...ccfb,MG,5,197.20999999999998,4.4,0.0,low
2498,52a50b42...9d9b,SP,4,197.01999999999998,4.75,0.25,low
2499,d2df7782...0767,PR,2,196.4,3.0,0.0,low
2500,94165aea...b16c,MG,1,196.11,2.0,0.0,low
2501,15ac3c50...669a,SP,1,195.81,1.0,,low
2502,9c57bc60...93a1,PR,1,195.43,1.0,1.0,low
2503,fa5fdc4e...6562,SP,1,194.85000000000002,5.0,0.0,low
2504,6a53b90c...fff5,PR,2,194.77999999999997,3.5,0.0,low
